addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 231,  1500,  1480,  1480,  1520,  1510,  1470,  1500,  1490
 232,  1490,  1490,  1500,  1470,  1490,  1510,  1510,  1480
 233,  1540,  1490,  1490,  1520,  1490,  1450,  1500,  1500
 234,  1480,  1470,  1490,  1630,  1490,  1570,  1430,  1480
 235,  1610,  1480,  1490,  1520,  1480,  1520,  1520,  1510
 236,  1530,  1480,  1500,  1490,  1490,  1480,  1580,  1490
 237,  1530,  1480,  1520,  1450,  1490,  1480,  1560,  1500
 238,  1490,  1480,  1510,  1480,  1440,  1520,  1500,  1490
 239,  1550,  1480,  1500,  1490,  1490,  1460,  1500,  1480
 240,  1490,  1480,  1510,  1490,  1490,  1540,  1550,  1500
 241,  1490,  1490,  1510,  1500,  1470,  1480,  1490,  1490
 242,  1490,  1470,  1490,  1600,  1490,  1450,  1500,  1500
 243,  1520,  1480,  1470,  1500,  1490,  1520,  1540,  1490
 244,  1480,  1470,  1500,  1480,  1440,  1510,  1540,  1490
 245,  1550,  1480,  1500,  1490,  1490,  1530,  1500,  1480
 246,  1490,  1480,  1480,  1490,  1490,  1570,  1480,  1410
 247,  1490,  1480,  1440,  1520,  1460,  1510,  1500,  1540
 248,  1480,  1470,  1520,  1490,  1490,  1500,  1500,  1520
 249,  1490,  1480,  1490,  1520,  1490,  1540,  1500,  1480
 250,  1490,  1480,  1490,  1530,  1490,  1470,  1540,  1490
 251,  1550,  1480,  1500,  1490,  1490,  1570,  1550,  1490
 252,  1440,  1470,  1550,  1470,  1440,  1460,  1500,  1480
 253,  1440,  1410,  1490,  1500,  1450,  1450,  1510,  1480
 254,  1440,  1490,  1490,  1480,  1490,  1510,  1490,  1480
 255,  1560,  1480,  1490,  1500,  1470,  1490,  1510,  1490
